STID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
404060202,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060203,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060301,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060302,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060303,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060401,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060501,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060502,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060503,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404060504,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070101,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070102,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070103,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070104,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070201,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070202,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070203,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070204,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070301,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070302,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070303,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404070304,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404080101,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404080102,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404080103,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404080201,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404080202,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404080203,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404080204,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404080301,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090101,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090102,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090103,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090201,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090202,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090203,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090204,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090301,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090302,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090303,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090401,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090402,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090403,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090404,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090405,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090501,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090502,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090503,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090504,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090505,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090601,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090602,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404090603,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404100101,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404100102,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404100103,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404100104,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404100105,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404100106,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404100107,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404100108,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404100201,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404110101,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404110102,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404110103,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404110201,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404110202,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404110301,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404110401,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404120101,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404120102,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404120103,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404120104,0.005819559,0.003100872,0.008702755,0.00779891,0.005283237,0.008718848,0.004329681,0.004202366,0.001702428,0.001941681,0.000187516,0.005790234,0.016042948,0.022672176,0.012835503,30.61483383,19349.11523,19536.34961,2025.708618,143.6382751,10875.05664,3.60897541,4541.92334,4541.92334,13.08542442,1.931241035,3.896084785,0.87460041,1.207608223,0.083584785
404120201,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
404120202,0.004952073,0.003145218,0.007780075,0.006694078,0.004308343,0.007219911,0.001867056,0.003299236,0.000896454,0.000331879,0,0.006955624,0.017372131,0.00463438,0.010449529,45.42733383,14503.43555,15881.61523,2886.997559,3843.747559,4660.028809,747.7964478,3750.644043,3750.644043,6.995580673,0.767178535,2.91366291,0.53085041,-0.001376152,-0.00039959
