FID,NAME,LONGDD,LATDD
7401,OJUOK,34.549999999999997,-0.770000000000000
7402,OJWANDOSUBLOCATION,34.219999999999999,0.070000000000000
7403,OJWANG,34.350000000000001,-0.020000000000000
7404,OJWANG,34.350000000000001,-0.020000000000000
7405,OKAME,34.200000000000003,0.520000000000000
7406,OKAMSI,39.520000000000003,-0.530000000000000
7407,OKANA,34.880000000000003,-0.130000000000000
7408,OKANOWACH,34.869999999999997,-0.350000000000000
7409,OKE,35.369999999999997,-0.600000000000000
7410,OKEKELE,35.020000000000003,-0.880000000000000
7411,OKEKELE,35.020000000000003,-0.880000000000000
7412,OKENGE,34.280000000000001,-0.920000000000000
7413,OKENGE,34.299999999999997,-0.920000000000000
7414,MAWIRA,34.320000000000000,-0.250000000000000
7415,MAWIRA,34.320000000000000,-0.250000000000000
7416,OKOK,34.430000000000000,-0.680000000000000
7417,OKONA,39.070000000000000,2.950000000000000
7418,OKOLE,39.969999999999999,3.130000000000000
7419,OKOLE,39.969999999999999,3.130000000000000
7420,OKOTH,34.570000000000000,-0.930000000000000
7421,OKUGE,34.369999999999997,-0.050000000000000
7422,OKUMBA,34.619999999999997,-0.930000000000000
7423,OKUMU,34.549999999999997,-0.920000000000000
7424,OKUODO,34.079999999999998,-0.800000000000000
7425,OKUODO,34.079999999999998,-0.800000000000000
7426,OKUODOPOINT,34.070000000000000,-0.800000000000000
7427,OKUODOPOINT,34.070000000000000,-0.800000000000000
7428,OKUTA,34.049999999999997,-0.720000000000000
7429,OKUTA,34.020000000000003,-0.850000000000000
7430,LAMBWE,34.299999999999997,-0.480000000000000
7431,LAMBWE,34.299999999999997,-0.480000000000000
7432,LAMBWE,34.299999999999997,-0.480000000000000
7433,OLAMBWEVALLEY,34.280000000000001,-0.580000000000000
7434,LAMBWEVALLEYFOREST,34.280000000000001,-0.070000000000000
7435,LAMBWEVALLEYFOREST,34.280000000000001,-0.070000000000000
7436,LAMBWEVALLEYFOREST,34.280000000000001,-0.070000000000000
7437,OLAMBWEVALLEYLOCATION,34.219999999999999,-0.650000000000000
7438,LAMBWEVALLEYSETTLEMENTSCHEME,34.250000000000000,-0.070000000000000
7439,LAMBWEVALLEYSETTLEMENTSCHEME,34.250000000000000,-0.070000000000000
7440,OLAN,37.750000000000000,3.820000000000000
7441,OLANDO,34.430000000000000,-0.570000000000000
7442,OLANDO,34.280000000000001,-0.050000000000000
7443,OLANDO,34.479999999999997,-0.520000000000000
7444,OLANDO,34.479999999999997,-0.520000000000000
7445,OLANDO,34.479999999999997,-0.520000000000000
7446,KAHURI,34.570000000000000,-0.800000000000000
7447,KAHURI,34.570000000000000,-0.800000000000000
7448,OLARABEL,36.229999999999997,0.030000000000000
7449,OLARABEL,36.119999999999997,0.530000000000000
7450,OLARAGWAI,36.450000000000003,-0.650000000000000
7451,OLARE,34.530000000000001,-0.050000000000000
7452,OLAREOLIMUDIAK,35.979999999999997,-0.350000000000000
7453,OLASE,34.350000000000001,-0.870000000000000
7454,OLCHOROLASOIT,35.250000000000000,-1.030000000000000
7455,OLCHOROLASOIT,35.250000000000000,-1.030000000000000
7456,OLCHOROLOLEMWANEK,36.270000000000003,-0.880000000000000
7457,OLCHOROLOLEMWANEK,36.270000000000003,-0.880000000000000
7458,OLDOINYOMESEREJI,35.250000000000000,-1.020000000000000
7459,OLDUYOMBO,39.950000000000003,-3.400000000000000
7460,OLEKELE,35.020000000000003,-0.880000000000000
7461,OLEKO GOD,34.600000000000001,-0.600000000000000
7462,OLEKO GOD,34.600000000000001,-0.600000000000000
7463,OLENGAPE,35.750000000000000,-0.530000000000000
7464,OLENGURUONE,35.680000000000000,-0.580000000000000
7465,OLENGURUONESETTLEMENTAREA,35.630000000000003,-0.620000000000000
7466,OLENGURUONESETTLEMENTAREA,35.630000000000003,-0.620000000000000
7467,OLENKARUA,39.880000000000003,-1.720000000000000
7468,NGIYEPE,36.229999999999997,0.480000000000000
7469,NGIYEPE,36.229999999999997,0.480000000000000
7470,OLEOLOBAR,36.030000000000001,-0.420000000000000
7471,OLEOLONDO,36.380000000000003,-0.430000000000000
7472,OLEOPONDAESTATE,36.030000000000001,-0.120000000000000
7473,OLEPOLOSSUBSECTION,36.680000000000000,-1.350000000000000
7474,OLEPOLOSSUBSECTION,36.680000000000000,-1.350000000000000
7475,OLESAKUT,36.549999999999997,-1.050000000000000
7476,OLESAKUT,36.549999999999997,-1.050000000000000
7477,OLESOI,35.369999999999997,-0.880000000000000
7478,OLESOI,35.299999999999997,-0.900000000000000
7479,OLESOI,35.299999999999997,-0.900000000000000
7480,OLESOISUBLOCATION,35.369999999999997,-0.880000000000000
7481,OLGALI,36.270000000000003,-0.800000000000000
7482,OLGANEARO,36.350000000000001,-0.850000000000000
7483,OGARIA,36.270000000000003,-0.880000000000000
7484,OGARIA,36.270000000000003,-0.880000000000000
7485,OGARIA,36.270000000000003,-0.880000000000000
7486,OLKIMATARE,35.250000000000000,-1.020000000000000
7487,OLKOKWA,36.070000000000000,0.600000000000000
7488,OLKOKWA,36.070000000000000,0.600000000000000
7489,OLLA,40.850000000000001,3.920000000000000
7490,OLLERAIFARM,36.420000000000002,-0.800000000000000
7491,OLMOIROGI,36.399999999999999,-0.580000000000000
7492,OLMOIROGI,36.399999999999999,-0.580000000000000
7493,OLMOROGISAWMILLS,36.229999999999997,-0.270000000000000
7494,ELMENTEITA,36.020000000000003,-0.420000000000000
7495,ELMENTEITA,36.020000000000003,-0.420000000000000
7496,OLMUTII,34.180000000000000,-1.020000000000000
7497,OLNCHORRO NDONYUO,37.770000000000003,1.400000000000000
7498,OLABANAITA,36.049999999999997,-0.070000000000000
7499,OLABANAITA,36.049999999999997,-0.070000000000000
7500,OLOBANITASWAMP,36.030000000000001,-0.080000000000000
7501,OLOIDIENBAY,36.280000000000001,-0.800000000000000
7502,OLOKURTO,35.079999999999998,-0.820000000000000
7503,OLOKYIN,35.380000000000003,-0.950000000000000
7504,OLOKYINSUBLOCATION,35.380000000000003,-0.950000000000000
7505,HELLSGATE,36.320000000000000,-0.920000000000000
7506,HELLSGATE,36.320000000000000,-0.920000000000000
7507,OLOLERAI,36.299999999999997,-0.780000000000000
7508,OLOLERAI,36.299999999999997,-0.780000000000000
7509,OLONGAIESTATE,35.979999999999997,-0.020000000000000
7510,LONGONOT,36.450000000000003,-0.970000000000000
7511,LONGONOT,36.450000000000003,-0.970000000000000
7512,LONGONOT,36.450000000000003,-0.970000000000000
7513,OLOO GOD,34.100000000000001,-0.770000000000000
7514,OLOPUROPURANA,36.820000000000000,-1.080000000000000
7515,OLORONYO,36.049999999999997,-0.030000000000000
7516,OLORONYO,36.049999999999997,-0.030000000000000
7517,OLOWAMARA,37.619999999999997,1.470000000000000
7518,OLOYA,34.130000000000003,-0.780000000000000
7519,OLABANAITA,36.049999999999997,-0.080000000000000
7520,OLABANAITA,36.049999999999997,-0.080000000000000
7521,OLTARAKWADAM,35.100000000000001,-0.850000000000000
7522,OLUNGO,34.469999999999999,-0.750000000000000
7523,ALUSOHILL,34.549999999999997,-0.580000000000000
7524,ALUSOHILL,34.549999999999997,-0.580000000000000
7525,NYAUU,34.549999999999997,-0.600000000000000
7526,NYAUU,34.549999999999997,-0.600000000000000
7527,OMANGEHILL,34.200000000000003,-0.080000000000000
7528,OMANGEHILL,34.200000000000003,-0.080000000000000
7529,OMARJILO,41.719999999999999,3.800000000000000
7530,LUANDAKOKOTH,34.420000000000002,-0.580000000000000
7531,LUANDAKOKOTH,34.420000000000002,-0.580000000000000
7532,AMBAKA,34.880000000000003,-0.230000000000000
7533,AMBAKA,34.880000000000003,-0.230000000000000
7534,OMBASASILE,34.049999999999997,-0.080000000000000
7535,OMBEYI,34.969999999999999,-0.120000000000000
7536,OMBOARCHAEOLOGICALRESERVE,34.570000000000000,-0.070000000000000
7537,OMBOGA,34.619999999999997,-0.430000000000000
7538,OMBOK,34.399999999999999,-0.530000000000000
7539,OMIAMALO,34.399999999999999,-0.020000000000000
7540,OMIAMALO,34.399999999999999,-0.020000000000000
7541,OMOCHE,34.579999999999998,-0.570000000000000
7542,OMODOLI,34.130000000000003,0.520000000000000
7543,OMOYA,34.530000000000001,-0.530000000000000
7544,OMUDEKE,34.369999999999997,0.700000000000000
7545,OMUGA,34.380000000000003,-0.470000000000000
7546,OMUGA,34.250000000000000,-0.770000000000000
7547,OMWARE,34.600000000000001,-0.870000000000000
7548,ENDARE ANGATA,36.070000000000000,-0.070000000000000
7549,ENDARE ANGATA,36.070000000000000,-0.070000000000000
7550,ONDIEKS,34.299999999999997,-0.750000000000000
7551,ONDIRISWAMP,36.649999999999999,-1.250000000000000
7552,ONGALA,34.600000000000001,-0.630000000000000
7553,ONGALO,34.649999999999999,-0.080000000000000
7554,ONGALO,34.600000000000001,-0.350000000000000
7555,ONGALO,34.579999999999998,-0.630000000000000
7556,DHOGE,34.369999999999997,-0.070000000000000
7557,DHOGE,34.369999999999997,-0.070000000000000
7558,ONGARYAMA,34.149999999999999,0.530000000000000
7559,ONGATAONDARE,36.070000000000000,-0.070000000000000
7560,ONGATARONGAISUBSECTION,36.729999999999997,-1.380000000000000
7561,ONGATARONGAISUBSECTION,36.729999999999997,-1.380000000000000
7562,ONGE,34.180000000000000,-0.850000000000000
7563,ONGENG,34.450000000000003,-0.650000000000000
7564,NYANDAGO,34.229999999999997,-1.020000000000000
7565,NYANDAGO,34.229999999999997,-1.020000000000000
7566,NYANDAGO,34.250000000000000,-1.020000000000000
7567,NYANDAGO,34.250000000000000,-1.020000000000000
7568,ANGOICHE,34.229999999999997,-1.020000000000000
7569,ANGOICHE,34.229999999999997,-1.020000000000000
7570,ANGOICHE,34.229999999999997,-1.020000000000000
7571,ANGOICHE,34.229999999999997,-1.020000000000000
7572,ANGOICHE,34.229999999999997,-1.020000000000000
7573,ANGOICHE,34.229999999999997,-1.020000000000000
7574,ONGORO,34.780000000000001,-0.400000000000000
7575,ONGORO,34.380000000000003,-0.920000000000000
7576,ONGWE,40.070000000000000,-2.380000000000000
7577,ONJIKO,35.070000000000000,-0.150000000000000
7578,ONON,35.799999999999997,0.550000000000000
7579,ONYANJE,34.430000000000000,0.030000000000000
7580,ONYANJE,34.430000000000000,0.030000000000000
7581,OPADO,34.380000000000003,-0.530000000000000
7582,OPANGA,34.850000000000001,-0.420000000000000
7583,OPAPO,34.530000000000001,-0.700000000000000
7584,OPIJA GOD,34.070000000000000,-0.520000000000000
7585,OPIYO,34.570000000000000,-0.080000000000000
7586,OPOK,34.719999999999999,-0.550000000000000
7587,NYAMJINU,34.320000000000000,-0.530000000000000
7588,NYAMJINU,34.320000000000000,-0.530000000000000
7589,NYAMJINU,34.320000000000000,-0.530000000000000
7590,OPORO,34.579999999999998,-0.550000000000000
7591,OPOYA,34.479999999999997,-0.080000000000000
7592,OPUCH,34.250000000000000,-0.580000000000000
7593,EBURRU,36.250000000000000,-0.580000000000000
7594,EBURRU,36.250000000000000,-0.580000000000000
7595,EBURRU,36.250000000000000,-0.580000000000000
7596,EBURRU OLDOINYO,36.229999999999997,-0.630000000000000
7597,EBURRU OLDOINYO,36.229999999999997,-0.630000000000000
7598,EBURRU OLDOINYO,36.229999999999997,-0.630000000000000
7599,EBURRU OLDOINYO,36.229999999999997,-0.630000000000000
7600,BURU,36.270000000000003,-0.630000000000000
7601,BURU,36.270000000000003,-0.630000000000000
7602,BURU,36.270000000000003,-0.630000000000000
7603,EBURUFOREST,36.200000000000003,-0.070000000000000
7604,EBURUFOREST,36.200000000000003,-0.070000000000000
7605,OPUSERUTU,34.200000000000003,0.620000000000000
7606,ORADO,34.600000000000001,-0.550000000000000
7607,ORADO,34.600000000000001,-0.550000000000000
7608,CHWOLHA,34.229999999999997,-0.770000000000000
7609,CHWOLHA,34.229999999999997,-0.770000000000000
7610,ORANDO,34.579999999999998,-0.080000000000000
7611,ORARE,39.270000000000003,-0.050000000000000
7612,ORBU,39.780000000000001,-0.650000000000000
7613,ORCHIDPOOL,35.299999999999997,-0.600000000000000
7614,KAGIRR,36.119999999999997,3.600000000000000
7615,KAGIRR,36.119999999999997,3.600000000000000
7616,KAGIRR,36.119999999999997,3.600000000000000
7617,OBERO,34.579999999999998,-0.600000000000000
7618,OBERO,34.579999999999998,-0.600000000000000
7619,ORIANG,34.619999999999997,-0.380000000000000
7620,ORIANG,34.270000000000003,-0.720000000000000
7621,ORIANG,34.920000000000002,-0.450000000000000
7622,ORIDI,34.380000000000003,-0.780000000000000
7623,ORIMBA,34.530000000000001,-0.550000000000000
7624,ORIWO,34.570000000000000,-0.420000000000000
7625,ORKEJULENGITOTO,36.530000000000001,-1.070000000000000
7626,ORMANYE,36.869999999999997,-1.380000000000000
7627,ORMANYECIRCUIT,36.799999999999997,-1.350000000000000
7628,ORONDELE,38.079999999999998,2.530000000000000
7629,ORUBA,34.450000000000003,-1.070000000000000
7630,ORUBA,34.530000000000001,-0.970000000000000
7631,ORUGA,34.530000000000001,-0.130000000000000
7632,ORUSSUBLOCATION,36.219999999999999,0.970000000000000
7633,OSANI,34.299999999999997,-0.080000000000000
7634,OSANI,34.299999999999997,-0.820000000000000
7635,OSANI,34.280000000000001,-0.080000000000000
7636,OSANI,34.280000000000001,-0.080000000000000
7637,OSANI,34.450000000000003,-0.950000000000000
7638,OSANI,34.450000000000003,-0.950000000000000
7639,OSANI,34.299999999999997,-0.080000000000000
7640,OSANI,34.369999999999997,-0.920000000000000
7641,OSANI,34.369999999999997,-0.920000000000000
7642,OSBORNES,35.969999999999999,-0.530000000000000
7643,OSBORNES,35.969999999999999,-0.530000000000000
7644,OSEKE,34.200000000000003,-0.780000000000000
7645,OSINA,34.320000000000000,-0.520000000000000
7646,OSINDO,34.270000000000003,-0.030000000000000
7647,OSIRUA,36.420000000000002,-0.800000000000000
7648,OSODO,34.770000000000003,-0.320000000000000
7649,OSODOPOINT,34.750000000000000,-0.300000000000000
7650,OSODOPOINT,34.750000000000000,-0.300000000000000
7651,OSODOPOINT,34.750000000000000,-0.300000000000000
7652,OSOGO,34.430000000000000,-0.980000000000000
7653,OSOGO,34.420000000000002,-0.980000000000000
7654,OSULA,34.250000000000000,-0.080000000000000
7655,OSURE,34.299999999999997,-0.720000000000000
7656,OSURETE,34.200000000000003,0.620000000000000
7657,OSURETESUBLOCATION,34.229999999999997,0.600000000000000
7658,OTANGE,34.380000000000003,-0.820000000000000
7659,OTANGEPLAIN,34.369999999999997,-0.820000000000000
7660,OTANGEPLAIN,34.369999999999997,-0.820000000000000
7661,OTARO,34.570000000000000,-0.380000000000000
7662,OTARO,34.049999999999997,-0.580000000000000
7663,OTARO,34.570000000000000,-0.380000000000000
7664,OTATI,34.020000000000003,-0.770000000000000
7665,OTATI,34.020000000000003,-0.780000000000000
7666,OTATI,34.180000000000000,-0.770000000000000
7667,OTEGO,34.350000000000001,-0.550000000000000
7668,OTHANYSUBLOCATION,34.520000000000003,-0.020000000000000
7669,OTHOCHRAKUOM,34.180000000000000,-1.020000000000000
7670,OTIENDE,36.780000000000001,-1.320000000000000
7671,OTIMONG,34.180000000000000,0.470000000000000
7672,OTINGA,34.579999999999998,-0.870000000000000
7673,OTODO,34.229999999999997,0.020000000000000
7674,OTOK,34.619999999999997,-0.380000000000000
7675,OTONGOLO,34.700000000000003,-0.080000000000000
7676,OTHORO,34.380000000000003,-0.900000000000000
7677,OTHORO,34.380000000000003,-0.900000000000000
7678,OTOTO,34.430000000000000,-0.820000000000000
7679,OTUOK,34.250000000000000,-0.070000000000000
7680,OTWORO,34.930000000000000,-0.430000000000000
7681,OUMAS,34.280000000000001,-0.900000000000000
7682,OUTERRINGROAD,36.880000000000003,-1.270000000000000
7683,OVERGOGAR,35.820000000000000,-0.230000000000000
7684,OWADE,34.729999999999997,-0.420000000000000
7685,OWICH,34.100000000000001,-0.800000000000000
7686,OWIET,34.450000000000003,-0.950000000000000
7687,OWIGA,34.200000000000003,-0.680000000000000
7688,OWEMBI,34.320000000000000,-0.230000000000000
